screen_name,fav,rt,tweet,truncated,tweet_url
FaceTheNation,398,154,".@JoeBiden gets interrupted by hecklers in the crowd shouting ""3 million deportations!"" #DemDebate",False,https://twitter.com/FaceTheNation/status/1156730540038524928
loisbeckett,1419,319,"""Reagan kicked off his 1980 presidential campaign at the Neshoba County Fair in Mississippi, a Ku Klux Klan strongh… https://t.co/0Oyhhch5O7",True,https://twitter.com/loisbeckett/status/1156630457242439681
RSBNetwork,626,240,@realDonaldTrump Watch it live on RSBN! We will show every inch of that massive beautiful crowd!,False,https://twitter.com/RSBNetwork/status/1156939061250134021
USDA,168,93,"Corn is America’s largest crop in 2019. According to @usda_nass, U.S. farmers have planted 91.7 million acres of 🌽… https://t.co/6byDOIbSTa",True,https://twitter.com/USDA/status/1156542675685912577
ZooeyDeschanel,2936,161,"I love getting recipes from you guys. Made one of my new favorite summer salads: corn, jicama, red onion, tomatoes,… https://t.co/ydfkcUdw8k",True,https://twitter.com/ZooeyDeschanel/status/1156625019683758080
grist,23,15,"Fine particulate matter still kills about 71,000 people each year — and is one of the leading causes of death globa… https://t.co/EzpnA6m2iQ",True,https://twitter.com/grist/status/1156793429562744832
MotherJones,24,22,The secret history of why soda companies switched from sugar to high-fructose corn syrup https://t.co/MWYndPPUSR,False,https://twitter.com/MotherJones/status/1157000798448037888
business,47,22,"Tariffs or no tariffs, U.S. corn may be too expensive for China https://t.co/4FKIKS8Bxi",False,https://twitter.com/business/status/1156522768428670978
ErinEARoss,301,49,"special moons, ranked:
16. black moon 
15. pink moon 
15. blood moon 
13. flower moon 
12. harvest moon 
11. cold m… https://t.co/HEgYLyyt3U",True,https://twitter.com/ErinEARoss/status/1156684125824155648
kannbwx,34,16,"CPC's outlook for August, issued this afternoon. The cool bias for the #Corn Belt surely won't harm the crop, but i… https://t.co/KpzwZKMlF3",True,https://twitter.com/kannbwx/status/1156657141534666757
RobAnderson2018,328,38,"@SenJohnKennedy @AZsunshine_mama By that standard of debate, Senator, the “lesser of two fascists is still a fascis… https://t.co/dHVkJ06Lae",True,https://twitter.com/RobAnderson2018/status/1156596698447273984
CBCNB,91,24,"Miramichi corn maze honours D-Day anniversary, North Shore Regiment: https://t.co/Mg5bYEmEID https://t.co/6guWkKajpl",False,https://twitter.com/CBCNB/status/1156500831593783297
AnneMarieWTHR,87,19,"Check out this corn maze! So cool!  They used GPS technology to drop seeds in a dot matrix pattern, so the design c… https://t.co/8T4Ha6TIop",True,https://twitter.com/AnneMarieWTHR/status/1156589913011347456
KevinVanTrump,27,28,"Interesting map of early and late frost dates. . . #corn 

I'm hearing that many producers in zone 3 &amp; 4 are either… https://t.co/tRyJzUcd0A",True,https://twitter.com/KevinVanTrump/status/1156589539080704000
KevinVanTrump,21,19,"Over 21 million acres of #corn behind the 5 year average on silking. 

A little over half the acres behind or in th… https://t.co/fGcGZIxgTu",True,https://twitter.com/KevinVanTrump/status/1156612099193364481
bonappetit,142,19,Shout out to corn nuts for existing. https://t.co/Q9ZJqhx3O1,False,https://twitter.com/bonappetit/status/1156402613648277504
DevinNunes,19474,6169,Corn ready for to be cut! https://t.co/jXHBgN3Um3,False,https://twitter.com/DevinNunes/status/1155172807480754177
USDA,33,26,"@usda_nass We are collecting updated information on 2019 acres planted to corn, cotton, sorghum &amp; soybeans in 14 st… https://t.co/A5rthwRgjQ",True,https://twitter.com/USDA/status/1156589124859703296
aparnapkin,22864,4402,"instead of comparing yourself to your peers, change it up and compare yourself to rocks. i am doing pretty good for a rock",False,https://twitter.com/aparnapkin/status/1156733970064822272
ShefVaidya,3447,1919,"Search Tabrez Ansari on google and see how many pages, how many video links and how many op-Ed’s come up. Then sear… https://t.co/2ZWbFAsY8b",True,https://twitter.com/ShefVaidya/status/1156928666523148288
davidfrum,4214,645,"I was not a supporter of Barack Obama's. But I always respected his abilities, admired his character/temperament, a… https://t.co/NGDtjy0OOM",True,https://twitter.com/davidfrum/status/1156911411156488193
SamandColby,15453,907,"what do you think of “The Origin” so far? 

how does it compare to the other two series?",False,https://twitter.com/SamandColby/status/1156730336375558145
dp_satish,4214,1103,"A man who created a global brand, created 50,000 jobs, was good to everyone ends his life under tragic circumstance… https://t.co/BsxGw1e5OA",True,https://twitter.com/dp_satish/status/1156414659001405440
cinemassacre,5072,296,Just saw Iron Maiden in Philly. Amazing! I've been to over 70 concerts. Not many compare to this! https://t.co/UfDu5PH0LG,False,https://twitter.com/cinemassacre/status/1156404944544698371
Koreaboo,2297,499,"Here’s How BTS’s Stats Compare To VMAs’ “Video Of The Year” Nominees

https://t.co/mubcA1b4H5",False,https://twitter.com/Koreaboo/status/1156633122319949824
Cernovich,865,291,"Bill de Blasio is trending, Tulsi isn’t. 

Compare the volume of Tulsi tweets compared to De Blasio. 

This is elec… https://t.co/nWSap6YPW9",True,https://twitter.com/Cernovich/status/1156769736367067136
Dolphin_Project,304,165,Can anything compare to a dolphin's life in the ocean? Where they can swim amongst their pod to a soundtrack of wha… https://t.co/xhNU8TGaPD,True,https://twitter.com/Dolphin_Project/status/1156811908105814016
cvpayne,508,166,"Mayor Commarde: Biden why did you deport so many people?
Biden: Don't compare Obama to Trump!",False,https://twitter.com/cvpayne/status/1156732483829940224
Cernovich,545,164,"“De Blasio” is trending, he has 5 tweets mentioning him in a minute.

Now search for Tulsi (or watch video ⬆️ ) and… https://t.co/tcCTfgludA",True,https://twitter.com/Cernovich/status/1156768903625764866
ScottHech,443,118,How the @nypost described a *shooting victim* in Brooklyn this weekend: “The gangbanger killed when gunfire erupted… https://t.co/5izomZ2vyi,True,https://twitter.com/ScottHech/status/1156427230354059264
CNNPolitics,330,91,"Cory Booker to Joe Biden on criminal justice reform: ""If you want to compare records, and frankly I'm shocked that… https://t.co/bryCTrLq06",True,https://twitter.com/CNNPolitics/status/1156738923491659777
PodSaveAmerica,1083,155,"""If you want to compare records, and frankly I'm shocked that you do..."" Tense exchange between Biden and Booker on… https://t.co/6qx40kJ7Qr",True,https://twitter.com/PodSaveAmerica/status/1156738573564989441
phlaimeaux,765,91,"sad octopus poem:

8 baby shoes for sale
never worn
baby has done camouflage thing",False,https://twitter.com/phlaimeaux/status/1156945758135947269
matthaig1,5114,344,"A) It’s not a poem.
B) I didn’t write it for Vogue. I wrote it two years ago for a book.
C) It’s not meant to be Te… https://t.co/zWN1wm57j7",True,https://twitter.com/matthaig1/status/1156310477347131398
justinhmin,4911,574,"a toronto coffee shop poem:

i watch them.
 
for hours,
they talk,
about nothing.
listening,
laughing,
about nothin… https://t.co/x5jyGrv4VP",True,https://twitter.com/justinhmin/status/1156338740144607232
POETSorg,320,113,"So this morning I made a list

of obsessions and you were on it.

—Catherine Barnett
#August… https://t.co/QW2al1PhhQ",True,https://twitter.com/POETSorg/status/1156889815432007680
htshowbiz,127,50,#MissionMangal promo: Akshay Kumar’s heartfelt poem Yeh Sindoor Door Tak Jaayega is inspiring to the core. Watch… https://t.co/kCXNqhdVym,True,https://twitter.com/htshowbiz/status/1156841173652140032
POETSorg,76,38,"To wrestle with the angel—Art.

—Herman Melville, born #OTD 200 years ago
#Melville200
https://t.co/jG73aIFp3H https://t.co/AQkd83sZfx",False,https://twitter.com/POETSorg/status/1156867166190395394
KelliAgodon,237,48,"Wouldn't it be wonderful if everyone woke up and wrote a poem, painted a picture, or wrote a song? I' m really inte… https://t.co/4quFrU5nBf",True,https://twitter.com/KelliAgodon/status/1156797662177316864
POETSorg,56,24,"Read today's Poem-a-Day: Carl Phillips' ""Something to Believe In."" @CPhillipsPoet #PoemADay https://t.co/fJjpnHve4H",False,https://twitter.com/POETSorg/status/1156550080901595137
PoetryDayUK,46,22,"Why read poetry? Because a good poem ""rewards the gradual deepening growth of attention"" in contrast to thin screen… https://t.co/9nNAuWaaJH",True,https://twitter.com/PoetryDayUK/status/1156933557442482177
peterjukes,30,20,Just put to bed the August of edition of @BylineTimes including this exclusive of my 'March of Loot' poem about… https://t.co/HsVNbj0rvG,True,https://twitter.com/peterjukes/status/1156525392519454721
POETSorg,160,56,"How good it felt: to want something and
pretend you don’t, and to get it anyway.

—Cristin O'Keefe Aptowicz
#July31
https://t.co/0XgbPhwS3L",False,https://twitter.com/POETSorg/status/1156581058835615744
Kate_Kinsella,795,65,"@spikedonline Wow, you mean this page (not poem?) in @matthaig1’s  book that wasn’t written especially for Vogue. T… https://t.co/uRuwrnUEFK",True,https://twitter.com/Kate_Kinsella/status/1156445612122038277
yoabbaabba,104,15,"*trigger warning*

I wrote a poem about living life as a DV / SA survivor. 

I wrote this 2 years ago. I wanted to… https://t.co/qHOrgOFUC9",True,https://twitter.com/yoabbaabba/status/1156770642005336064
Gizmodo,37,20,Fragment of Medieval poem about a talking vulva found in Austrian library https://t.co/sWqijv6SM5 https://t.co/jZuBK6sgYu,False,https://twitter.com/Gizmodo/status/1156556032300257281
HindustanTimes,76,19,"Mission Mangal promo: Akshay Kumar’s heartfelt poem Yeh Sindoor Door Tak Jaayega is inspiring to the core. Watch
https://t.co/obD09CDf3a",False,https://twitter.com/HindustanTimes/status/1156844165323317251
realDonaldTrump,20644,6673,"""A string of court cases that have been run through the legal system that have hit DEAD ENDS...."" @BillHemmer… https://t.co/f3pvIAyBE8",True,https://twitter.com/realDonaldTrump/status/1156956547257421824
RSPCA_official,894,598,🐱 Lonely Lola has been at our Southridge Animal Centre for over 520 days. Despite watching hundreds of other cats f… https://t.co/kUCcwBlX9O,True,https://twitter.com/RSPCA_official/status/1156526230293950464
FoxFriendsFirst,256,175,The NYPD is asking the public to help identify a man who sprayed traffic officers with water- the latest in a strin… https://t.co/GH1netVf40,True,https://twitter.com/FoxFriendsFirst/status/1156560141543792642
MikkhailVaswani,110,53,"The string of impressive performance by team is doing wonders. 27.26 cr* in just 5 days, this one is here to stay.… https://t.co/j2rh5RLugP",True,https://twitter.com/MikkhailVaswani/status/1156468241134321664
MikeReiss,216,29,"Video: Bill Belichick gives a “state of the Patriots” as he opens his news conference, saying the next string of pr… https://t.co/VIU9gXjC3g",True,https://twitter.com/MikeReiss/status/1156914124636508164
dcexaminer,31,24,The recent string of wins for President Trump has his re-election campaign retooling its message with an image of a… https://t.co/93lzKRsfMN,True,https://twitter.com/dcexaminer/status/1156691044307804160
JDBlum23,22,31,"There's a large fire at the #Exxon Mobil refining/petrochemical campus in #Baytown, adding another incident to the… https://t.co/EJ0MtGcqzp",True,https://twitter.com/JDBlum23/status/1156597293501616134
craigowens,553,138,"i love being able to revisit these songs w all of you. thank you for your years of love &amp; support. 🖤

shoutout to… https://t.co/juSk8ZdCYi",True,https://twitter.com/craigowens/status/1156289631056478208
LZZYHALE,73,10,"Rockin with the queen of six string @hurricanenita !! Dallas, TX @judyhwon https://t.co/Xwk0ZAJPrs",False,https://twitter.com/LZZYHALE/status/1156992305313640448
CP24,31,13,Two charged in string of robberies targeting pizza delivery drivers in Richmond Hill https://t.co/ihtS0WxoiC https://t.co/oQwG421Tj7,False,https://twitter.com/CP24/status/1156932382936711168
kirakosarin,428,37,just rehearsed four different sets in a row for the four different shows I’m playing on the east coast next week 🥵… https://t.co/aZDltpyMUh,True,https://twitter.com/kirakosarin/status/1156360493210075136
3onyourside,5,9,The leader of a white supremacist gang that has been accused of a string of brutal tactics escaped a local Arkansas… https://t.co/MGKZwfaIkI,True,https://twitter.com/3onyourside/status/1156921500529823744
NCGOP,36,13,The string of bad headlines for Pelosi protege Greedy @McCreadyForNC are taking their toll. #ncpol #nc09 https://t.co/fYaPuDZVLn,False,https://twitter.com/NCGOP/status/1156911649997185024
Ian_Bell,7954,814,Some atmosphere here at the 16th most atmospheric ground in the world... 😂🤷‍♂️,False,https://twitter.com/Ian_Bell/status/1156877660037033984
BreitbartNews,419,257,"Now having seen the crop of 20 Democrat presidential candidates, Leftist Michael Moore sounds the alarm bell by cal… https://t.co/YuY2542Ywu",True,https://twitter.com/BreitbartNews/status/1156938173488009218
ICEgov,656,315,HSI special agents and deputies with the @USMarshalsHQ announced that the accused leader of a sophisticated human t… https://t.co/KsBtDmyvIe,True,https://twitter.com/ICEgov/status/1156984186533818368
